GAME_ID_HOME,GAME_DATE_HOME,TEAM_NAME_HOME,TEAM_NAME_AWAY,PTS_HOME,PTS_AWAY,FG_PCT_HOME,FG_PCT_AWAY,FG3_PCT_HOME,FG3_PCT_AWAY,FT_PCT_HOME,FT_PCT_AWAY,REB_HOME,REB_AWAY,AST_HOME,AST_AWAY,STL_HOME,STL_AWAY,BLK_HOME,BLK_AWAY,TOV_HOME,TOV_AWAY,HOME_WIN,POINT_DIFFERENTIAL,TOTAL_POINTS
0022300349,2023-12-18,Cleveland Cavaliers,Houston Rockets,135,130,0.485,0.461,0.396,0.364,0.647,0.889,38,47,29,34,7,9,8,5,11,13,1,5,265
0022300350,2023-12-18,Indiana Pacers,LA Clippers,127,151,0.516,0.571,0.364,0.5,0.81,0.87,34,46,38,26,6,4,7,9,11,11,0,-24,278
0022300351,2023-12-18,Philadelphia 76ers,Chicago Bulls,104,108,0.432,0.472,0.344,0.414,0.895,0.8,44,45,23,24,8,7,8,9,12,10,0,-4,212
0022300352,2023-12-18,Atlanta Hawks,Detroit Pistons,130,124,0.541,0.511,0.444,0.409,0.815,0.704,40,36,25,23,6,7,10,3,17,13,1,6,254
0022300353,2023-12-18,Miami Heat,Minnesota Timberwolves,108,112,0.471,0.494,0.367,0.379,0.833,0.895,40,45,27,27,10,10,4,9,15,13,0,-4,220
0022300354,2023-12-18,Toronto Raptors,Charlotte Hornets,114,99,0.512,0.438,0.276,0.25,0.818,1.0,51,36,30,18,4,8,4,6,17,12,1,15,213
0022300355,2023-12-18,Oklahoma City Thunder,Memphis Grizzlies,116,97,0.457,0.353,0.306,0.352,0.913,0.857,53,45,31,25,11,6,10,3,12,22,1,19,213
0022300356,2023-12-18,Denver Nuggets,Dallas Mavericks,130,104,0.563,0.446,0.538,0.342,0.818,0.474,46,43,29,19,7,2,4,0,8,11,1,26,234
0022300357,2023-12-18,Utah Jazz,Brooklyn Nets,125,108,0.495,0.433,0.412,0.41,0.875,0.7,51,36,30,25,6,4,8,9,14,13,1,17,233
0022300358,2023-12-18,Sacramento Kings,Washington Wizards,143,131,0.53,0.518,0.395,0.474,0.769,0.833,42,39,35,26,8,3,5,6,7,11,1,12,274
0022300359,2023-12-18,Los Angeles Lakers,New York Knicks,109,114,0.424,0.477,0.317,0.333,0.923,0.87,41,52,29,21,9,5,3,6,10,15,0,-5,223
0022300360,2023-12-19,New Orleans Pelicans,Memphis Grizzlies,113,115,0.471,0.5,0.44,0.323,0.917,0.793,39,42,23,19,4,5,3,7,11,17,0,-2,228
0022300361,2023-12-19,Milwaukee Bucks,San Antonio Spurs,132,119,0.472,0.479,0.367,0.3,0.778,0.857,47,52,34,27,11,4,7,4,6,16,1,13,251
0022300362,2023-12-19,Golden State Warriors,Boston Celtics,132,126,0.459,0.412,0.4,0.293,0.857,0.882,59,55,29,28,4,6,5,5,10,8,1,6,258
0022300363,2023-12-19,Portland Trail Blazers,Phoenix Suns,109,104,0.448,0.447,0.5,0.217,0.895,0.714,42,47,23,23,8,10,4,6,15,13,1,5,213
0022300364,2023-12-20,Cleveland Cavaliers,Utah Jazz,124,116,0.469,0.513,0.451,0.433,0.688,0.821,44,38,34,24,8,5,3,6,11,16,1,8,240
0022300365,2023-12-20,Indiana Pacers,Charlotte Hornets,144,113,0.613,0.474,0.462,0.258,0.933,0.789,38,37,37,23,6,6,8,0,13,10,1,31,257
0022300366,2023-12-20,Orlando Magic,Miami Heat,106,115,0.461,0.482,0.25,0.517,0.789,0.833,49,39,29,25,8,6,5,2,11,11,0,-9,221
0022300367,2023-12-20,Philadelphia 76ers,Minnesota Timberwolves,127,113,0.536,0.512,0.364,0.36,0.906,0.833,36,39,20,22,9,4,3,2,12,18,1,14,240
0022300368,2023-12-20,Brooklyn Nets,New York Knicks,102,121,0.366,0.463,0.319,0.394,0.765,0.8,49,54,25,24,6,8,9,7,11,11,0,-19,223
0022300369,2023-12-20,Toronto Raptors,Denver Nuggets,104,113,0.478,0.5,0.333,0.364,0.692,0.429,41,46,26,29,3,9,5,9,11,8,0,-9,217
0022300370,2023-12-20,Chicago Bulls,Los Angeles Lakers,124,108,0.545,0.447,0.529,0.324,0.909,0.8,48,40,25,27,7,7,6,7,15,13,1,16,232
0022300371,2023-12-20,Houston Rockets,Atlanta Hawks,127,134,0.494,0.516,0.471,0.425,1.0,0.821,37,44,25,31,4,4,6,3,8,9,0,-7,261
0022300372,2023-12-20,Dallas Mavericks,LA Clippers,111,120,0.429,0.558,0.326,0.355,0.704,0.92,36,44,23,27,8,6,3,4,6,12,0,-9,231
0022300373,2023-12-20,Sacramento Kings,Boston Celtics,119,144,0.473,0.554,0.477,0.524,0.522,0.833,37,50,29,35,4,6,8,10,7,9,0,-25,263
0022300374,2023-12-21,Detroit Pistons,Utah Jazz,111,119,0.5,0.457,0.29,0.367,0.842,0.917,41,44,24,26,6,15,9,7,20,12,0,-8,230
0022300375,2023-12-21,Cleveland Cavaliers,New Orleans Pelicans,104,123,0.471,0.547,0.386,0.429,0.625,0.875,35,40,34,32,4,7,3,4,11,9,0,-19,227
0022300376,2023-12-21,Chicago Bulls,San Antonio Spurs,114,95,0.544,0.457,0.25,0.333,0.818,0.688,36,41,24,24,11,6,5,7,11,19,1,19,209
0022300377,2023-12-21,Memphis Grizzlies,Indiana Pacers,116,103,0.512,0.422,0.457,0.346,0.667,0.818,41,39,27,28,8,12,7,9,18,16,1,13,219
0022300378,2023-12-21,Milwaukee Bucks,Orlando Magic,118,114,0.422,0.455,0.297,0.242,0.886,0.696,51,45,26,26,3,6,6,9,13,7,1,4,232
0022300379,2023-12-21,Oklahoma City Thunder,LA Clippers,134,115,0.586,0.473,0.471,0.395,0.889,0.833,38,40,35,23,9,9,5,5,11,15,1,19,249
0022300380,2023-12-21,Minnesota Timberwolves,Los Angeles Lakers,118,111,0.483,0.494,0.389,0.417,0.8,0.792,40,38,32,21,13,6,7,6,14,17,1,7,229
0022300381,2023-12-21,Portland Trail Blazers,Washington Wizards,117,118,0.453,0.5,0.467,0.4,0.739,0.688,51,37,24,26,7,9,6,6,15,11,0,-1,235
0022300382,2023-12-22,Philadelphia 76ers,Toronto Raptors,121,111,0.53,0.448,0.452,0.273,0.905,0.857,38,46,34,30,6,9,6,6,13,12,1,10,232
0022300383,2023-12-22,Brooklyn Nets,Denver Nuggets,117,122,0.483,0.517,0.394,0.423,0.692,0.84,45,41,32,29,4,6,7,5,10,6,0,-5,239
0022300384,2023-12-22,Miami Heat,Atlanta Hawks,122,113,0.465,0.438,0.436,0.352,0.833,0.714,48,43,21,29,7,9,2,2,17,13,1,9,235
0022300385,2023-12-22,Houston Rockets,Dallas Mavericks,122,96,0.484,0.347,0.289,0.175,0.826,0.731,63,47,21,18,7,10,3,1,16,11,1,26,218
0022300386,2023-12-22,Golden State Warriors,Washington Wizards,129,118,0.485,0.454,0.4,0.314,0.85,0.792,57,39,33,25,5,7,2,4,12,9,1,11,247
0022300387,2023-12-22,Sacramento Kings,Phoenix Suns,120,105,0.53,0.443,0.316,0.2,0.769,0.786,37,45,32,19,7,8,7,4,12,15,1,15,225
0022300388,2023-12-23,New York Knicks,Milwaukee Bucks,111,130,0.441,0.527,0.31,0.5,0.952,0.783,41,53,17,25,5,4,2,2,11,14,0,-19,241
0022300389,2023-12-23,LA Clippers,Boston Celtics,108,145,0.461,0.521,0.324,0.472,1.0,0.786,34,51,25,33,4,4,4,5,10,9,0,-37,253
0022300390,2023-12-23,Charlotte Hornets,Denver Nuggets,95,102,0.386,0.433,0.286,0.4,0.826,0.857,47,48,23,25,8,11,11,13,17,14,0,-7,197
0022300391,2023-12-23,Indiana Pacers,Orlando Magic,110,117,0.524,0.534,0.441,0.333,0.692,0.805,33,39,27,22,7,9,6,5,15,13,0,-7,227
0022300392,2023-12-23,New Orleans Pelicans,Houston Rockets,104,106,0.463,0.427,0.258,0.31,0.69,0.771,46,44,21,21,9,9,7,2,16,11,0,-2,210
0022300393,2023-12-23,Atlanta Hawks,Memphis Grizzlies,119,125,0.469,0.515,0.302,0.333,0.8,0.636,41,51,28,29,8,6,5,7,10,11,0,-6,244
0022300394,2023-12-23,Brooklyn Nets,Detroit Pistons,126,115,0.523,0.494,0.417,0.429,0.813,0.759,38,36,32,26,10,5,3,3,10,13,1,11,241
0022300395,2023-12-23,Toronto Raptors,Utah Jazz,119,126,0.479,0.527,0.406,0.447,0.842,0.929,39,41,35,35,7,7,5,5,11,11,0,-7,245
0022300396,2023-12-23,Chicago Bulls,Cleveland Cavaliers,95,109,0.438,0.443,0.229,0.267,0.895,0.731,37,48,23,28,6,7,5,4,12,12,0,-14,204
0022300397,2023-12-23,Oklahoma City Thunder,Los Angeles Lakers,120,129,0.484,0.522,0.317,0.5,0.789,0.826,42,44,24,37,6,7,7,7,9,9,0,-9,249
0022300398,2023-12-23,Dallas Mavericks,San Antonio Spurs,144,119,0.52,0.449,0.511,0.311,0.81,0.708,52,42,26,32,7,9,6,3,12,10,1,25,263
0022300399,2023-12-23,Golden State Warriors,Portland Trail Blazers,126,106,0.578,0.452,0.303,0.371,0.833,0.68,49,30,38,26,8,13,2,3,16,11,1,20,232
0022300400,2023-12-23,Sacramento Kings,Minnesota Timberwolves,98,110,0.435,0.506,0.242,0.303,0.762,0.857,40,43,23,31,10,9,2,5,11,12,0,-12,208
0022300401,2023-12-25,New York Knicks,Milwaukee Bucks,129,122,0.543,0.474,0.308,0.31,0.808,0.792,41,44,27,26,7,7,4,4,11,11,1,7,251
0022300402,2023-12-25,Denver Nuggets,Golden State Warriors,120,114,0.488,0.46,0.412,0.35,0.813,0.87,43,39,25,23,6,7,4,3,14,13,1,6,234
0022300403,2023-12-25,Los Angeles Lakers,Boston Celtics,115,126,0.478,0.505,0.406,0.31,0.762,0.75,43,44,24,31,4,8,1,7,12,8,0,-11,241
0022300404,2023-12-25,Miami Heat,Philadelphia 76ers,119,113,0.476,0.426,0.375,0.378,0.771,0.64,56,36,27,23,5,11,7,4,14,7,1,6,232
0022300405,2023-12-25,Phoenix Suns,Dallas Mavericks,114,128,0.444,0.536,0.341,0.364,0.8,0.733,47,38,28,28,5,7,2,6,15,11,0,-14,242
0022300406,2023-12-26,Detroit Pistons,Brooklyn Nets,112,118,0.444,0.5,0.36,0.409,0.719,0.628,52,42,20,22,6,6,4,7,13,9,0,-6,230
0022300407,2023-12-26,Washington Wizards,Orlando Magic,119,127,0.494,0.527,0.381,0.462,0.81,0.68,47,40,27,30,10,11,8,5,20,16,0,-8,246
0022300408,2023-12-26,Chicago Bulls,Atlanta Hawks,118,113,0.457,0.461,0.28,0.289,0.871,0.857,48,40,23,24,10,6,2,3,8,15,1,5,231
0022300409,2023-12-26,Houston Rockets,Indiana Pacers,117,123,0.485,0.524,0.208,0.442,0.818,0.857,44,45,19,28,15,5,2,7,10,20,0,-6,240
0022300410,2023-12-26,New Orleans Pelicans,Memphis Grizzlies,115,116,0.433,0.433,0.323,0.239,0.636,0.844,46,50,18,24,12,10,6,17,14,17,0,-1,231
0022300411,2023-12-26,Oklahoma City Thunder,Minnesota Timberwolves,129,106,0.605,0.466,0.462,0.444,0.813,0.813,29,34,35,22,9,8,7,1,11,21,1,23,235
0022300412,2023-12-26,San Antonio Spurs,Utah Jazz,118,130,0.449,0.495,0.457,0.372,0.667,0.909,43,53,36,34,8,4,8,7,9,14,0,-12,248
0022300413,2023-12-26,Portland Trail Blazers,Sacramento Kings,130,113,0.5,0.484,0.4,0.238,0.8,0.813,46,40,28,25,5,5,5,7,7,10,1,17,243
0022300414,2023-12-26,LA Clippers,Charlotte Hornets,113,104,0.471,0.462,0.412,0.207,0.76,0.75,45,42,24,31,7,8,3,6,13,11,1,9,217
0022300415,2023-12-27,Orlando Magic,Philadelphia 76ers,92,112,0.392,0.469,0.273,0.357,0.875,0.706,43,48,17,14,5,10,11,8,16,10,0,-20,204
0022300416,2023-12-27,Washington Wizards,Toronto Raptors,102,132,0.467,0.571,0.242,0.395,0.667,0.684,34,53,25,43,11,12,3,5,16,17,0,-30,234
0022300417,2023-12-27,Brooklyn Nets,Milwaukee Bucks,122,144,0.446,0.584,0.219,0.451,0.862,0.739,47,41,29,41,7,6,2,8,9,10,0,-22,266
0022300418,2023-12-27,Houston Rockets,Phoenix Suns,113,129,0.417,0.573,0.415,0.424,0.727,0.808,33,44,20,28,11,4,3,11,9,19,0,-16,242
0022300419,2023-12-27,Oklahoma City Thunder,New York Knicks,129,120,0.544,0.5,0.438,0.412,0.773,0.8,27,40,20,24,6,2,10,2,4,18,1,9,249
0022300420,2023-12-27,Dallas Mavericks,Cleveland Cavaliers,110,113,0.443,0.435,0.27,0.395,0.846,0.696,37,57,21,33,12,7,7,4,10,16,0,-3,223
0022300421,2023-12-28,Boston Celtics,Detroit Pistons,128,122,0.485,0.475,0.282,0.326,0.84,0.632,43,57,25,27,10,7,4,4,12,18,1,6,250
0022300422,2023-12-28,Chicago Bulls,Indiana Pacers,104,120,0.412,0.506,0.259,0.452,0.773,0.682,47,47,19,30,7,6,4,9,7,13,0,-16,224
0022300423,2023-12-28,Minnesota Timberwolves,Dallas Mavericks,118,110,0.514,0.444,0.515,0.424,0.735,0.842,38,39,23,29,9,9,10,3,22,16,1,8,228
0022300424,2023-12-28,New Orleans Pelicans,Utah Jazz,112,105,0.549,0.424,0.37,0.308,0.8,0.84,35,42,27,27,10,5,7,3,14,18,1,7,217
0022300425,2023-12-28,Denver Nuggets,Memphis Grizzlies,142,105,0.573,0.416,0.488,0.371,0.857,0.72,53,36,43,23,6,8,7,5,11,11,1,37,247
0022300426,2023-12-28,Golden State Warriors,Miami Heat,102,114,0.42,0.484,0.242,0.323,0.8,0.727,43,44,27,26,4,6,7,1,13,7,0,-12,216
0022300427,2023-12-28,Portland Trail Blazers,San Antonio Spurs,105,118,0.347,0.482,0.306,0.278,0.75,0.929,57,42,16,33,6,9,4,10,13,11,0,-13,223
0022300428,2023-12-28,Los Angeles Lakers,Charlotte Hornets,133,112,0.536,0.471,0.5,0.455,1.0,0.607,42,43,41,29,11,5,7,5,11,19,1,21,245
0022300429,2023-12-29,Orlando Magic,New York Knicks,117,108,0.449,0.442,0.212,0.2,0.75,0.897,49,40,24,22,10,8,6,4,15,16,1,9,225
0022300430,2023-12-29,Washington Wizards,Brooklyn Nets,110,104,0.505,0.429,0.395,0.321,0.429,0.63,43,54,28,24,5,5,5,4,6,10,1,6,214
0022300431,2023-12-29,Atlanta Hawks,Sacramento Kings,110,117,0.394,0.517,0.349,0.378,0.84,0.533,51,38,29,35,9,9,4,3,15,12,0,-7,227
0022300432,2023-12-29,Boston Celtics,Toronto Raptors,120,118,0.489,0.463,0.436,0.386,0.85,0.65,52,38,29,29,3,10,6,6,16,4,1,2,238
0022300433,2023-12-29,Cleveland Cavaliers,Milwaukee Bucks,111,119,0.476,0.513,0.14,0.414,0.778,0.893,37,43,28,26,11,5,7,6,8,17,0,-8,230
0022300434,2023-12-29,Houston Rockets,Philadelphia 76ers,127,131,0.538,0.523,0.467,0.364,0.714,0.879,42,30,30,22,8,10,6,5,16,10,0,-4,258
0022300435,2023-12-29,Denver Nuggets,Oklahoma City Thunder,93,119,0.424,0.505,0.27,0.343,0.733,0.938,36,51,30,29,6,10,5,8,16,11,0,-26,212
0022300436,2023-12-29,Phoenix Suns,Charlotte Hornets,133,119,0.622,0.478,0.6,0.5,0.958,1.0,39,26,34,32,3,5,11,3,14,6,1,14,252
0022300437,2023-12-29,Portland Trail Blazers,San Antonio Spurs,134,128,0.505,0.511,0.593,0.424,0.815,0.72,43,42,28,31,8,9,6,3,14,14,1,6,262
0022300438,2023-12-29,LA Clippers,Memphis Grizzlies,117,106,0.494,0.437,0.282,0.325,0.8,0.85,54,33,28,29,3,10,6,4,17,12,1,11,223
0022300439,2023-12-30,Utah Jazz,Miami Heat,117,109,0.462,0.436,0.268,0.29,0.714,0.8,43,46,29,20,8,8,6,8,10,16,1,8,226
0022300440,2023-12-30,Detroit Pistons,Toronto Raptors,129,127,0.5,0.505,0.429,0.5,0.875,0.821,41,33,29,26,4,9,4,5,11,7,1,2,256
0022300441,2023-12-30,Indiana Pacers,New York Knicks,140,126,0.588,0.474,0.535,0.459,0.81,0.704,34,42,40,24,6,12,7,2,16,13,1,14,266
0022300442,2023-12-30,Chicago Bulls,Philadelphia 76ers,105,92,0.506,0.391,0.28,0.237,0.6,0.733,53,36,21,24,5,12,5,5,16,7,1,13,197
0022300443,2023-12-30,Minnesota Timberwolves,Los Angeles Lakers,108,106,0.5,0.42,0.353,0.292,0.833,0.781,45,39,24,23,8,12,8,4,19,10,1,2,214
0022300444,2023-12-30,Golden State Warriors,Dallas Mavericks,122,132,0.456,0.557,0.396,0.4,0.692,0.818,47,43,32,25,8,5,3,2,10,9,0,-10,254
0022300445,2023-12-31,Washington Wizards,Atlanta Hawks,126,130,0.469,0.495,0.321,0.375,0.81,0.649,42,58,35,27,5,5,9,3,9,12,0,-4,256
0022300446,2023-12-31,New Orleans Pelicans,Los Angeles Lakers,129,109,0.517,0.476,0.5,0.313,0.815,0.84,47,35,33,26,9,8,6,10,11,13,1,20,238
0022300447,2023-12-31,Oklahoma City Thunder,Brooklyn Nets,124,108,0.542,0.38,0.545,0.261,0.8,0.645,46,47,31,26,1,9,6,2,13,6,1,16,232
0022300448,2023-12-31,San Antonio Spurs,Boston Celtics,101,134,0.426,0.537,0.267,0.357,0.75,0.773,39,57,28,29,6,6,1,7,12,10,0,-33,235
0022300449,2023-12-31,Memphis Grizzlies,Sacramento Kings,92,123,0.366,0.511,0.3,0.485,0.714,0.765,34,59,20,28,4,2,1,4,8,12,0,-31,215
0022300450,2023-12-31,Phoenix Suns,Orlando Magic,112,107,0.5,0.467,0.296,0.324,0.842,0.917,35,45,21,22,11,2,4,4,6,15,1,5,219
0022300451,2024-01-01,New York Knicks,Minnesota Timberwolves,112,106,0.438,0.474,0.353,0.393,0.786,0.793,49,34,23,19,7,6,4,4,13,13,1,6,218
0022300452,2024-01-01,Toronto Raptors,Cleveland Cavaliers,124,121,0.483,0.483,0.367,0.333,0.725,0.885,47,43,25,25,5,9,4,2,11,9,1,3,245
0022300453,2024-01-01,Houston Rockets,Detroit Pistons,136,113,0.56,0.482,0.429,0.448,0.792,0.741,39,37,34,27,11,3,1,4,9,17,1,23,249
0022300454,2024-01-01,Milwaukee Bucks,Indiana Pacers,113,122,0.441,0.443,0.25,0.143,0.808,0.816,46,52,27,23,4,7,8,5,11,7,0,-9,235
0022300455,2024-01-01,Denver Nuggets,Charlotte Hornets,111,93,0.494,0.419,0.395,0.385,0.778,0.688,44,45,27,24,9,4,9,5,10,12,1,18,204
0022300456,2024-01-01,Phoenix Suns,Portland Trail Blazers,109,88,0.475,0.413,0.379,0.267,0.667,0.737,47,36,24,21,10,6,5,10,16,18,1,21,197
0022300457,2024-01-01,Utah Jazz,Dallas Mavericks,127,90,0.51,0.398,0.273,0.275,0.944,0.5,53,41,37,28,9,6,6,5,12,16,1,37,217
0022300458,2024-01-01,LA Clippers,Miami Heat,121,104,0.588,0.422,0.483,0.324,0.929,0.793,37,35,25,24,10,7,3,3,15,13,1,17,225
0022300459,2024-01-02,Philadelphia 76ers,Chicago Bulls,110,97,0.475,0.385,0.4,0.189,0.733,0.696,43,51,28,17,9,9,6,7,17,18,1,13,207
0022300460,2024-01-02,Memphis Grizzlies,San Antonio Spurs,106,98,0.463,0.424,0.316,0.323,0.8,0.696,46,40,24,21,5,6,8,8,15,14,1,8,204
0022300461,2024-01-02,New Orleans Pelicans,Brooklyn Nets,112,85,0.466,0.357,0.41,0.256,0.778,0.5,53,43,23,26,10,7,9,4,16,12,1,27,197
0022300462,2024-01-02,Oklahoma City Thunder,Boston Celtics,127,123,0.527,0.457,0.45,0.375,0.765,0.828,38,47,34,33,7,7,10,10,10,14,1,4,250
0022300463,2024-01-02,Golden State Warriors,Orlando Magic,121,115,0.538,0.446,0.371,0.389,0.649,0.826,36,41,23,19,9,8,6,4,12,17,1,6,236
0022300464,2024-01-02,Sacramento Kings,Charlotte Hornets,104,111,0.435,0.512,0.389,0.353,0.588,0.789,48,35,23,23,8,8,2,10,20,14,0,-7,215
0022300465,2024-01-03,Cleveland Cavaliers,Washington Wizards,140,101,0.535,0.416,0.476,0.343,0.75,0.455,62,36,37,22,5,8,8,5,8,8,1,39,241
0022300466,2024-01-03,Indiana Pacers,Milwaukee Bucks,142,130,0.556,0.5,0.4,0.378,0.824,0.75,44,42,34,30,7,6,5,4,10,13,1,12,272
0022300467,2024-01-03,Atlanta Hawks,Oklahoma City Thunder,141,138,0.505,0.549,0.359,0.5,0.939,0.769,49,37,30,30,8,10,5,1,11,13,1,3,279
0022300468,2024-01-03,New York Knicks,Chicago Bulls,116,100,0.517,0.416,0.395,0.406,0.818,0.813,52,39,29,24,6,9,7,7,15,11,1,16,216
0022300469,2024-01-03,Houston Rockets,Brooklyn Nets,112,101,0.487,0.387,0.487,0.295,0.704,0.615,48,50,27,25,5,11,4,6,16,8,1,11,213
0022300470,2024-01-03,Memphis Grizzlies,Toronto Raptors,111,116,0.426,0.482,0.357,0.462,0.842,0.815,43,46,25,25,7,5,5,6,10,12,0,-5,227
0022300471,2024-01-03,Minnesota Timberwolves,New Orleans Pelicans,106,117,0.451,0.556,0.323,0.462,0.815,0.882,28,41,26,30,7,7,6,5,11,12,0,-11,223
0022300472,2024-01-03,Dallas Mavericks,Portland Trail Blazers,126,97,0.5,0.391,0.433,0.325,0.707,0.727,43,46,25,23,12,4,7,3,11,22,1,29,223
0022300473,2024-01-03,Phoenix Suns,LA Clippers,122,131,0.532,0.553,0.429,0.529,0.885,0.906,32,36,23,25,9,9,2,5,16,12,0,-9,253
0022300474,2024-01-03,Utah Jazz,Detroit Pistons,154,148,0.515,0.533,0.5,0.463,0.914,0.773,43,48,28,33,11,5,8,3,12,17,1,6,302
0022300475,2024-01-03,Los Angeles Lakers,Miami Heat,96,110,0.422,0.441,0.133,0.381,0.917,0.706,50,39,29,30,3,14,6,3,21,8,0,-14,206
0022300476,2024-01-03,Sacramento Kings,Orlando Magic,138,135,0.486,0.489,0.375,0.568,0.677,0.815,58,39,36,33,9,10,3,7,17,20,1,3,273
0022300477,2024-01-04,San Antonio Spurs,Milwaukee Bucks,121,125,0.484,0.533,0.35,0.353,0.882,0.789,42,42,31,27,10,5,8,5,11,14,0,-4,246
0022300478,2024-01-04,Golden State Warriors,Denver Nuggets,127,130,0.544,0.565,0.417,0.346,0.875,0.862,33,36,35,28,4,7,3,4,8,7,0,-3,257
0022300479,2024-01-05,Boston Celtics,Utah Jazz,126,97,0.433,0.362,0.347,0.176,0.861,0.676,56,57,24,23,9,11,8,2,12,18,1,29,223
0022300480,2024-01-05,Indiana Pacers,Atlanta Hawks,150,116,0.638,0.43,0.487,0.238,0.846,0.867,39,39,50,21,12,6,3,3,14,14,1,34,266
0022300481,2024-01-05,Brooklyn Nets,Oklahoma City Thunder,124,115,0.451,0.536,0.359,0.29,0.848,0.667,51,36,25,29,9,8,3,5,15,13,1,9,239
0022300482,2024-01-05,Cleveland Cavaliers,Washington Wizards,114,90,0.532,0.417,0.485,0.3,0.696,0.733,52,31,31,19,9,12,1,8,23,16,1,24,204
0022300483,2024-01-05,Philadelphia 76ers,New York Knicks,92,128,0.407,0.483,0.261,0.439,0.741,0.96,38,49,22,27,8,7,9,7,14,11,0,-36,220
0022300484,2024-01-05,Chicago Bulls,Charlotte Hornets,104,91,0.541,0.404,0.357,0.294,0.824,0.75,41,42,29,20,7,7,6,1,14,11,1,13,195
0022300485,2024-01-05,Houston Rockets,Minnesota Timberwolves,95,122,0.4,0.523,0.375,0.424,0.733,0.8,38,52,18,31,7,12,2,7,15,14,0,-27,217
0022300486,2024-01-05,New Orleans Pelicans,LA Clippers,95,111,0.359,0.488,0.414,0.417,0.739,0.8,43,50,22,28,9,6,5,7,9,14,0,-16,206
0022300487,2024-01-05,Dallas Mavericks,Portland Trail Blazers,139,103,0.583,0.411,0.447,0.325,0.667,0.706,52,42,35,27,11,9,8,3,17,18,1,36,242
0022300488,2024-01-05,Denver Nuggets,Orlando Magic,120,122,0.505,0.5,0.273,0.472,0.789,0.676,38,40,28,25,8,9,1,3,13,14,0,-2,242
0022300489,2024-01-05,Phoenix Suns,Miami Heat,113,97,0.506,0.41,0.4,0.27,0.647,0.864,44,44,30,26,13,5,5,2,9,15,1,16,210
0022300490,2024-01-05,Golden State Warriors,Detroit Pistons,113,109,0.463,0.449,0.421,0.295,0.84,0.8,45,40,24,25,3,8,5,9,16,11,1,4,222
0022300491,2024-01-05,Los Angeles Lakers,Memphis Grizzlies,113,127,0.494,0.537,0.357,0.511,0.704,0.8,35,44,26,33,13,8,3,4,13,17,0,-14,240
0022300492,2024-01-05,Sacramento Kings,Toronto Raptors,135,130,0.52,0.54,0.553,0.351,0.667,0.852,42,37,35,31,4,5,1,10,14,14,1,5,265
0022300493,2024-01-06,Indiana Pacers,Boston Celtics,101,118,0.413,0.511,0.19,0.39,0.773,0.526,38,56,23,26,12,6,2,6,9,17,0,-17,219
0022300494,2024-01-06,Washington Wizards,New York Knicks,105,121,0.471,0.494,0.351,0.389,0.6,0.875,45,45,33,27,5,9,3,2,20,14,0,-16,226
0022300495,2024-01-06,Philadelphia 76ers,Utah Jazz,109,120,0.404,0.575,0.184,0.267,0.783,0.833,34,48,30,30,12,4,6,4,6,23,0,-11,229
0022300496,2024-01-06,Houston Rockets,Milwaukee Bucks,112,108,0.434,0.461,0.382,0.265,0.844,0.69,46,41,22,20,7,7,2,4,10,11,1,4,220
0022300497,2024-01-07,Cleveland Cavaliers,San Antonio Spurs,117,115,0.489,0.477,0.372,0.378,0.714,0.864,44,40,27,22,6,10,3,6,16,11,1,2,232
0022300498,2024-01-07,Brooklyn Nets,Portland Trail Blazers,127,134,0.505,0.474,0.378,0.526,0.84,0.8,44,38,29,21,7,5,7,5,15,9,0,-7,261
0022300499,2024-01-07,Orlando Magic,Atlanta Hawks,117,110,0.439,0.462,0.415,0.3,0.636,0.586,57,50,25,21,8,9,3,10,11,12,1,7,227
0022300500,2024-01-07,Sacramento Kings,New Orleans Pelicans,100,133,0.418,0.61,0.333,0.543,0.75,0.875,25,51,28,35,9,2,2,9,9,16,0,-33,233
0022300501,2024-01-07,Dallas Mavericks,Minnesota Timberwolves,115,108,0.453,0.436,0.375,0.317,0.7,0.619,44,51,20,22,7,6,8,4,11,13,1,7,223
0022300502,2024-01-07,Denver Nuggets,Detroit Pistons,131,114,0.588,0.472,0.37,0.375,0.871,0.7,38,37,35,28,6,6,10,0,12,11,1,17,245
0022300503,2024-01-07,Phoenix Suns,Memphis Grizzlies,115,121,0.451,0.443,0.286,0.347,0.682,0.75,50,54,29,29,5,7,6,8,12,17,0,-6,236
0022300504,2024-01-07,Golden State Warriors,Toronto Raptors,118,133,0.45,0.585,0.304,0.455,0.933,0.571,43,45,30,38,5,7,4,6,10,7,0,-15,251
0022300505,2024-01-07,Los Angeles Lakers,LA Clippers,106,103,0.512,0.396,0.379,0.378,0.688,0.895,40,40,23,21,9,12,6,5,19,14,1,3,209
0022300506,2024-01-08,Charlotte Hornets,Chicago Bulls,112,119,0.426,0.489,0.405,0.346,0.882,0.833,44,51,26,27,3,7,7,7,12,13,0,-7,231
0022300507,2024-01-08,Indiana Pacers,Boston Celtics,133,131,0.527,0.522,0.475,0.486,0.818,0.69,39,42,29,26,6,3,7,8,13,15,1,2,264
0022300508,2024-01-08,Washington Wizards,Oklahoma City Thunder,128,136,0.494,0.591,0.469,0.5,0.862,0.75,38,40,32,37,7,11,5,7,14,14,0,-8,264
